J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-05-22,2024-08-12,Monday,2765,2765,2760,2760,2778,1696154,4681471940,1050,تلیسه,دامداری تلیسه نمونه,فرابورس,2403,2403,2399,2399,2414
1403-05-23,2024-08-13,Tuesday,2751,2751,2751,2751,2766,2452268,6746189268,70,تلیسه,دامداری تلیسه نمونه,فرابورس,2391,2391,2391,2391,2404
1403-05-24,2024-08-14,Wednesday,2739,2793,2739,2793,2775,3681891,10233173324,302,تلیسه,دامداری تلیسه نمونه,فرابورس,2380,2427,2380,2427,2412
1403-05-27,2024-08-17,Saturday,2830,2830,2803,2830,2803,2829532,8004859175,162,تلیسه,دامداری تلیسه نمونه,فرابورس,2460,2460,2436,2460,2436
1403-05-28,2024-08-18,Sunday,2859,2859,2859,2859,2846,4108290,11745601110,117,تلیسه,دامداری تلیسه نمونه,فرابورس,2485,2485,2485,2485,2473
1403-05-29,2024-08-19,Monday,2895,2902,2791,2791,2849,2162687,6172618936,227,تلیسه,دامداری تلیسه نمونه,فرابورس,2516,2522,2426,2426,2476
1403-05-30,2024-08-20,Tuesday,2800,2900,2793,2850,2840,1781727,5027158741,195,تلیسه,دامداری تلیسه نمونه,فرابورس,2433,2520,2427,2477,2468
1403-05-31,2024-08-21,Wednesday,2785,2889,2785,2824,2834,2181443,6164079470,190,تلیسه,دامداری تلیسه نمونه,فرابورس,2420,2511,2420,2454,2463
1403-06-03,2024-08-24,Saturday,2880,2887,2815,2875,2858,3962482,11357749103,226,تلیسه,دامداری تلیسه نمونه,فرابورس,2503,2509,2446,2499,2484
1403-06-05,2024-08-26,Monday,2821,2914,2821,2879,2863,6266382,17943692090,993,تلیسه,دامداری تلیسه نمونه,فرابورس,2452,2533,2452,2502,2488
1403-06-06,2024-08-27,Tuesday,2910,2920,2876,2919,2893,3315377,9648737458,603,تلیسه,دامداری تلیسه نمونه,فرابورس,2529,2538,2500,2537,2514
1403-06-07,2024-08-28,Wednesday,2930,2950,2926,2950,2949,7398059,21817349165,352,تلیسه,دامداری تلیسه نمونه,فرابورس,2546,2564,2543,2564,2563
1403-06-10,2024-08-31,Saturday,2998,3007,2997,3007,2978,2582438,7764638890,135,تلیسه,دامداری تلیسه نمونه,فرابورس,2606,2613,2605,2613,2588
