J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-09-11,2024-12-01,Sunday,26000,27000,25900,26950,26850,685654,18414684650,265,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24326,25262,24233,25215,25122
1403-09-12,2024-12-02,Monday,27600,27650,27300,27650,27650,706030,19510947400,183,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25824,25870,25543,25870,25870
1403-09-13,2024-12-03,Tuesday,28400,28400,27200,27250,27600,624117,17240174950,257,زدشت,کشت و صنعت دشت خرم دره,فرابورس,26572,26572,25449,25496,25824
1403-09-14,2024-12-04,Wednesday,28000,28000,26850,27300,27550,765407,21092211200,254,زدشت,کشت و صنعت دشت خرم دره,فرابورس,26198,26198,25122,25543,25777
1403-09-17,2024-12-07,Saturday,27500,27500,26750,26750,26850,1106008,29670219200,248,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25730,25730,25028,25028,25122
1403-09-18,2024-12-08,Sunday,26050,27000,26050,26400,26300,699477,18401279100,226,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24373,25262,24373,24701,24607
1403-09-19,2024-12-09,Monday,26950,27050,26800,27050,27000,523287,14143164500,170,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25215,25309,25075,25309,25262
1403-09-20,2024-12-10,Tuesday,27700,27700,26250,26900,26850,557069,14963648350,192,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25917,25917,24560,25169,25122
1403-09-21,2024-12-11,Wednesday,27450,27650,26850,27600,27250,1381755,37685466250,258,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25683,25870,25122,25824,25496
1403-09-24,2024-12-14,Saturday,28050,28050,28000,28050,28050,985965,27655914400,112,زدشت,کشت و صنعت دشت خرم دره,فرابورس,26245,26245,26198,26245,26245
