J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-08-05,2024-10-26,Saturday,10290,10600,10290,10600,10510,1058731,11208402530,115,رنیک,جنرال مکانیک,فرابورس,5550,5718,5550,5718,5669
1403-08-06,2024-10-27,Sunday,10820,10820,10820,10820,10820,1557214,16849055480,57,رنیک,جنرال مکانیک,فرابورس,5836,5836,5836,5836,5836
1403-08-07,2024-10-28,Monday,10950,11140,10950,11140,11120,2540340,28258655890,154,رنیک,جنرال مکانیک,فرابورس,5906,6009,5906,6009,5998
1403-08-08,2024-10-29,Tuesday,11400,11400,10790,11060,10910,5045498,55061841410,916,رنیک,جنرال مکانیک,فرابورس,6149,6149,5820,5966,5885
1403-08-09,2024-10-30,Wednesday,10910,11230,10840,11230,11190,3493058,39098852790,273,رنیک,جنرال مکانیک,فرابورس,5885,6058,5847,6058,6036
1403-08-12,2024-11-02,Saturday,11230,11350,11000,11000,11190,1646897,18435476840,151,رنیک,جنرال مکانیک,فرابورس,6058,6122,5933,5933,6036
1403-08-13,2024-11-03,Sunday,10860,10860,10860,10860,11180,34060,369891600,17,رنیک,جنرال مکانیک,فرابورس,5858,5858,5858,5858,6031
1403-08-14,2024-11-04,Monday,10850,11260,10850,11260,11030,2329775,25685821390,1346,رنیک,جنرال مکانیک,فرابورس,5853,6074,5853,6074,5950
1403-08-15,2024-11-05,Tuesday,10900,11360,10900,11350,11220,1130925,12726542440,126,رنیک,جنرال مکانیک,فرابورس,5880,6128,5880,6122,6052
1403-08-16,2024-11-06,Wednesday,11410,11550,10890,11480,11310,2381845,26935652480,207,رنیک,جنرال مکانیک,فرابورس,6155,6230,5874,6192,6101
1403-08-19,2024-11-09,Saturday,11140,11640,11140,11640,11640,2707289,31512755770,173,رنیک,جنرال مکانیک,فرابورس,6009,6279,6009,6279,6279
1403-08-20,2024-11-10,Sunday,11750,11980,11750,11980,11980,2091386,25054539900,128,رنیک,جنرال مکانیک,فرابورس,6338,6462,6338,6462,6462
1403-08-21,2024-11-11,Monday,12330,12330,11840,12310,12190,3302325,40271112840,368,رنیک,جنرال مکانیک,فرابورس,6651,6651,6387,6640,6575
1403-08-22,2024-11-12,Tuesday,12190,12500,11940,12300,12170,3470042,42234383760,306,رنیک,جنرال مکانیک,فرابورس,6575,6743,6441,6635,6565
1403-08-23,2024-11-13,Wednesday,12040,12490,12040,12480,12330,1836288,22638294560,193,رنیک,جنرال مکانیک,فرابورس,6494,6737,6494,6732,6651
1403-08-26,2024-11-16,Saturday,12500,12690,12420,12690,12670,2684591,34021900080,159,رنیک,جنرال مکانیک,فرابورس,6743,6845,6699,6845,6834
1403-08-27,2024-11-17,Sunday,13050,13050,12520,12540,12850,5043768,64826848440,296,رنیک,جنرال مکانیک,فرابورس,7039,7039,6753,6764,6931
1403-08-28,2024-11-18,Monday,12850,13230,12770,13230,13000,6000968,78024835720,405,رنیک,جنرال مکانیک,فرابورس,6931,7136,6888,7136,7012
1403-08-29,2024-11-19,Tuesday,13060,13250,12610,13100,12940,2800342,36227487070,224,رنیک,جنرال مکانیک,فرابورس,7045,7147,6802,7066,6980
1403-08-30,2024-11-20,Wednesday,12940,13320,12760,13320,13080,6635964,86781879390,406,رنیک,جنرال مکانیک,فرابورس,6980,7185,6883,7185,7056
1403-09-03,2024-11-23,Saturday,13470,13470,13470,13470,13470,1745795,23515858650,103,رنیک,جنرال مکانیک,فرابورس,7266,7266,7266,7266,7266
1403-09-04,2024-11-24,Sunday,13860,13870,13660,13870,13870,4639120,64331652730,223,رنیک,جنرال مکانیک,فرابورس,7476,7482,7368,7482,7482
1403-09-05,2024-11-25,Monday,14280,14280,14070,14280,14280,8870566,126660138400,355,رنیک,جنرال مکانیک,فرابورس,7703,7703,7590,7703,7703
1403-09-06,2024-11-26,Tuesday,14640,14670,13860,14380,14330,10347943,148321819140,421,رنیک,جنرال مکانیک,فرابورس,7897,7913,7476,7757,7730
1403-09-07,2024-11-27,Wednesday,14400,14750,14400,14750,14720,3367719,49580164530,202,رنیک,جنرال مکانیک,فرابورس,7768,7956,7768,7956,7940
1403-09-10,2024-11-30,Saturday,15090,15140,14280,14280,14390,8557997,123148953640,396,رنیک,جنرال مکانیک,فرابورس,8140,8167,7703,7703,7762
1403-09-11,2024-12-01,Sunday,14390,14780,13970,14700,14470,2599561,37626787300,150,رنیک,جنرال مکانیک,فرابورس,7762,7973,7536,7929,7805
1403-09-12,2024-12-02,Monday,14740,14900,14630,14900,14890,2565993,38206157110,292,رنیک,جنرال مکانیک,فرابورس,7951,8037,7892,8037,8032
1403-09-13,2024-12-03,Tuesday,15160,15330,14470,14630,14880,6914727,102903826510,365,رنیک,جنرال مکانیک,فرابورس,8178,8269,7805,7892,8027
1403-09-14,2024-12-04,Wednesday,15130,15190,14640,14880,14890,8821957,131324380970,180,رنیک,جنرال مکانیک,فرابورس,8161,8194,7897,8027,8032
1403-09-17,2024-12-07,Saturday,14890,15300,14450,14450,14490,2992321,43361396530,197,رنیک,جنرال مکانیک,فرابورس,8032,8253,7795,7795,7816
1403-09-18,2024-12-08,Sunday,14400,14490,14060,14260,14240,3035868,43229058620,738,رنیک,جنرال مکانیک,فرابورس,7768,7816,7584,7692,7681
1403-09-19,2024-12-09,Monday,14350,14660,14220,14660,14590,2226876,32481068150,255,رنیک,جنرال مکانیک,فرابورس,7741,7908,7670,7908,7870
1403-09-20,2024-12-10,Tuesday,14610,15020,14590,14800,14930,3713340,55443370580,252,رنیک,جنرال مکانیک,فرابورس,7881,8102,7870,7983,8053
1403-09-21,2024-12-11,Wednesday,14950,15370,14830,15370,15260,3552522,54222276270,295,رنیک,جنرال مکانیک,فرابورس,8064,8291,8000,8291,8232
1403-09-24,2024-12-14,Saturday,15710,15710,15430,15710,15710,3931071,61755953050,232,رنیک,جنرال مکانیک,فرابورس,8474,8474,8323,8474,8474
1403-09-25,2024-12-15,Sunday,15860,16180,15750,15930,16050,2407076,38627916880,284,رنیک,جنرال مکانیک,فرابورس,8555,8728,8496,8593,8658
1403-09-26,2024-12-16,Monday,16130,16300,15570,15980,15840,4838109,76633274810,406,رنیک,جنرال مکانیک,فرابورس,8701,8793,8399,8620,8544
1403-09-27,2024-12-17,Tuesday,15700,16270,15370,15420,15810,2180251,34477521340,222,رنیک,جنرال مکانیک,فرابورس,8469,8776,8291,8318,8528
1403-09-28,2024-12-18,Wednesday,15420,16280,15340,16280,16160,3473773,56142616470,423,رنیک,جنرال مکانیک,فرابورس,8318,8782,8275,8782,8717
1403-10-01,2024-12-21,Saturday,16300,16640,16160,16640,16630,2716205,45177693630,184,رنیک,جنرال مکانیک,فرابورس,8793,8976,8717,8976,8971
1403-10-02,2024-12-22,Sunday,17120,17120,17120,17120,17120,2311274,39569010880,157,رنیک,جنرال مکانیک,فرابورس,9235,9235,9235,9235,9235
1403-10-03,2024-12-23,Monday,17630,17630,17460,17630,17630,11365439,200370273950,419,رنیک,جنرال مکانیک,فرابورس,9510,9510,9418,9510,9510
1403-10-04,2024-12-24,Tuesday,18000,18150,17790,18150,18060,7515582,135741425310,460,رنیک,جنرال مکانیک,فرابورس,9710,9791,9596,9791,9742
1403-10-05,2024-12-25,Wednesday,18500,18600,17520,18600,18360,7773760,142731776610,601,رنیک,جنرال مکانیک,فرابورس,9979,10033,9451,10033,9904
1403-10-08,2024-12-28,Saturday,18790,18910,18060,18780,18690,3952712,73870976480,455,رنیک,جنرال مکانیک,فرابورس,10136,10201,9742,10130,10082
1403-10-09,2024-12-29,Sunday,18860,19200,18130,18500,18290,3284055,60050345840,434,رنیک,جنرال مکانیک,فرابورس,10174,10357,9780,9979,9866
1403-10-10,2024-12-30,Monday,18300,18380,17880,17940,18130,3970777,72006144680,589,رنیک,جنرال مکانیک,فرابورس,9871,9915,9645,9677,9780
1403-10-11,2024-12-31,Tuesday,18070,18530,17940,18050,18140,2084445,37810351920,323,رنیک,جنرال مکانیک,فرابورس,9747,9996,9677,9737,9785
1403-10-12,2025-01-01,Wednesday,18160,18680,18160,18680,18640,4087742,76201191250,460,رنیک,جنرال مکانیک,فرابورس,9796,10076,9796,10076,10055
1403-10-15,2025-01-04,Saturday,19190,19190,18770,19160,19130,2983810,57068975830,327,رنیک,جنرال مکانیک,فرابورس,10352,10352,10125,10335,10319
1403-10-16,2025-01-05,Sunday,19140,19470,18610,19270,18940,2170036,41108020050,310,رنیک,جنرال مکانیک,فرابورس,10325,10503,10039,10395,10217
1403-10-17,2025-01-06,Monday,19380,19500,18970,19500,19400,2465048,47825077910,286,رنیک,جنرال مکانیک,فرابورس,10454,10519,10233,10519,10465
1403-10-18,2025-01-07,Tuesday,19680,19980,19260,19600,19570,2966650,58067411660,335,رنیک,جنرال مکانیک,فرابورس,10616,10778,10389,10573,10557
1403-10-19,2025-01-08,Wednesday,19580,19920,19230,19430,19560,2131113,41694793800,292,رنیک,جنرال مکانیک,فرابورس,10562,10745,10373,10481,10551
1403-10-22,2025-01-11,Saturday,19430,19690,18980,18980,19100,1815156,34663805540,214,رنیک,جنرال مکانیک,فرابورس,10481,10621,10238,10238,10303
1403-10-23,2025-01-12,Sunday,18550,18550,18530,18530,18540,1516946,28130869080,1072,رنیک,جنرال مکانیک,فرابورس,10006,10006,9996,9996,10001
1403-10-24,2025-01-13,Monday,17990,18600,17990,18250,18020,2548554,45931637830,347,رنیک,جنرال مکانیک,فرابورس,9704,10033,9704,9844,9720
1403-10-26,2025-01-15,Wednesday,18100,18100,17480,17480,17730,3039007,53868671980,282,رنیک,جنرال مکانیک,فرابورس,9764,9764,9429,9429,9564
1403-10-29,2025-01-18,Saturday,17300,17650,17200,17200,17370,1385030,24055845310,201,رنیک,جنرال مکانیک,فرابورس,9332,9521,9278,9278,9370
1403-10-30,2025-01-19,Sunday,17040,17740,17040,17050,17300,956382,16519375980,183,رنیک,جنرال مکانیک,فرابورس,9192,9569,9192,9197,9332
1403-11-01,2025-01-20,Monday,17570,17580,16800,16960,17210,880336,15106627760,176,رنیک,جنرال مکانیک,فرابورس,9478,9483,9062,9149,9283
1403-11-02,2025-01-21,Tuesday,16870,17490,16870,17300,17240,1743933,30061718620,296,رنیک,جنرال مکانیک,فرابورس,9100,9434,9100,9332,9300
1403-11-03,2025-01-22,Wednesday,17750,17750,17750,17750,17750,1288875,22877531250,80,رنیک,جنرال مکانیک,فرابورس,9575,9575,9575,9575,9575
1403-11-06,2025-01-25,Saturday,18270,18280,18040,18280,18270,4615228,84297472170,345,رنیک,جنرال مکانیک,فرابورس,9855,9861,9731,9861,9855
1403-11-07,2025-01-26,Sunday,18350,18650,18080,18270,18270,1219634,22277934430,121,رنیک,جنرال مکانیک,فرابورس,9898,10060,9753,9855,9855
1403-11-08,2025-01-27,Monday,18280,18640,18230,18600,18380,6715852,123454526990,320,رنیک,جنرال مکانیک,فرابورس,9861,10055,9834,10033,9915
1403-11-10,2025-01-29,Wednesday,18410,18930,18410,18930,18850,2255761,42517050040,311,رنیک,جنرال مکانیک,فرابورس,9931,10211,9931,10211,10168
1403-11-13,2025-02-01,Saturday,19390,19400,18720,19130,18910,1540435,29136518660,246,رنیک,جنرال مکانیک,فرابورس,10459,10465,10098,10319,10201
1403-11-14,2025-02-02,Sunday,18920,19470,18920,19470,19440,2447576,47571141670,335,رنیک,جنرال مکانیک,فرابورس,10206,10503,10206,10503,10486
1403-11-15,2025-02-03,Monday,19150,20020,18860,19490,19400,3113288,60394842910,388,رنیک,جنرال مکانیک,فرابورس,10330,10799,10174,10513,10465
1403-11-16,2025-02-04,Tuesday,19400,19660,18880,19610,19440,749056,14588245520,197,رنیک,جنرال مکانیک,فرابورس,10465,10605,10184,10578,10486
1403-11-17,2025-02-05,Wednesday,19750,19750,18860,19410,19090,1615574,30834746950,524,رنیک,جنرال مکانیک,فرابورس,10654,10654,10174,10470,10298
1403-11-21,2025-02-09,Sunday,18840,19400,18520,18520,18660,1038925,19278321180,192,رنیک,جنرال مکانیک,فرابورس,10163,10465,9990,9990,10066
1403-11-23,2025-02-11,Tuesday,18120,18650,18110,18110,18110,3353413,60730717140,170,رنیک,جنرال مکانیک,فرابورس,9774,10060,9769,9769,9769
1403-11-27,2025-02-15,Saturday,17570,17570,17570,17570,17960,356594,6265356580,30,رنیک,جنرال مکانیک,فرابورس,9478,9478,9478,9478,9688
1403-11-28,2025-02-16,Sunday,17430,17570,17430,17430,17500,1136532,19810553300,120,رنیک,جنرال مکانیک,فرابورس,9402,9478,9402,9402,9440
1403-11-29,2025-02-17,Monday,17000,17550,16980,17000,17420,235753,4023967210,122,رنیک,جنرال مکانیک,فرابورس,9170,9467,9159,9170,9397
1403-11-30,2025-02-18,Tuesday,16910,17000,16900,16920,16920,2021560,34205159770,168,رنیک,جنرال مکانیک,فرابورس,9122,9170,9116,9127,9127
1403-12-01,2025-02-19,Wednesday,16440,16780,16440,16550,16780,589254,9788881770,87,رنیک,جنرال مکانیک,فرابورس,8868,9051,8868,8927,9051
1403-12-04,2025-02-22,Saturday,16310,16760,16280,16280,16320,1959254,31979347580,137,رنیک,جنرال مکانیک,فرابورس,8798,9041,8782,8782,8803
